565552	CFA	CORIO	CORO	f
565616	CFA	LARA	LARA	f
565168	CFA	LOVELY BANKS	LOVE	f
565296	CFA	MANNERIM	MANN	f
565184	CFA	MAUDE	MAUD	f
565856	CFA	MODEWARRE	MODE	f
565328	CFA	PORTARLINGTON	PORT	f
565696	CFA	ROKEWOOD	ROKE	f
565712	CFA	SHELFORD	SHEL	f
565360	CFA	ST LEONARDS-INDENTED HEAD	STLE	f
565216	CFA	STONEHAVEN	STON	f
565376	CFA	WALLINGTON	WALN	f
565744	CFA	WERNETH	WERN	f
565888	CFA	WINCHELSEA	WSEA	f
565904	CFA	WINGEEL	WING	f
566968	CFA	BALNARRING	BALN	f
565104	CFA	BANNOCKBURN	BBRN	f
565992	CFA	BASS	BASS	f
566984	CFA	BAXTER	BAXT	f
566360	CFA	BEACONSFIELD UPPER	BEUP	f
567000	CFA	BITTERN	BITT	f
566600	CFA	BONEO	BONE	f
566184	CFA	CLYDE	CLYD	f
566408	CFA	COCKATOO	COAT	f
566008	CFA	CORINELLA	CORN	f
566200	CFA	CRANBOURNE	CRAN	f
567016	CFA	CRIB POINT	CRIB	f
566792	CFA	DANDENONG	DAND	f
566616	CFA	DROMANA	DROM	f
566632	CFA	FLINDERS	FLIN	f
566040	CFA	FRENCH ISLAND	FRIS	f
566056	CFA	GLEN ALVIE	GLEN	f
566840	CFA	HALLAM	HALL	f
566856	CFA	HAMPTON PARK	HAMP	f
566232	CFA	HEATH HILL - YANNATHAN	HEAT	f
566872	CFA	KEYSBOROUGH	KEYS	f
566248	CFA	KOO WEE RUP	KOOW	f
566264	CFA	LANG LANG	LANG	f
567048	CFA	LANGWARRIN	LANW	f
566440	CFA	MARYKNOLL & DISTRICT	MARY	f
567080	CFA	MORNINGTON	MORN	f
566888	CFA	MT ELIZA	MTEL	f
566664	CFA	MT MARTHA	MTMA	f
566456	CFA	NAR NAR GOON	NARN	f
566488	CFA	NARRE WARREN NORTH	NNTH	f
566904	CFA	NOBLE PARK	NOBL	f
566536	CFA	PAKENHAM UPPER	PAKU	f
566280	CFA	PEARCEDALE	PEAR	f
566680	CFA	ROSEBUD	ROSE	f
566696	CFA	RYE	RYEA	f
566120	CFA	SAN REMO	SEMO	f
566920	CFA	SKYE	SKYE	f
567128	CFA	SOMERS	SOME	f
567144	CFA	SOMERVILLE	SOVL	f
566936	CFA	SPRINGVALE	SVAL	f
566552	CFA	TOOMUC	TOOM	f
567160	CFA	TYABB	TYAB	f
566568	CFA	TYNONG	TYNO	f
566136	CFA	WONTHAGGI	WOGI	f
567440	CFA	ALLAMBEE	ALLA	f
567456	CFA	BERRY'S CREEK	BCRK	f
567888	CFA	DROUIN WEST	DWST	f
567472	CFA	DUMBALK	DUMB	f
567552	CFA	ERICA & DISTRICT	ERIC	f
567760	CFA	FOSTER	FOST	f
567488	CFA	HALLSTON-MT ECCLES	HMTE	f
567776	CFA	HEDLEY	HEDL	f
567216	CFA	INVERLOCH	INVL	f
567248	CFA	KOONWARRA	KWAR	f
567264	CFA	KORUMBURRA	KORU	f
567280	CFA	LEONGATHA	LEON	f
567296	CFA	LEONGATHA SOUTH	LSTH	f
567312	CFA	LOCH	LOCH	f
567328	CFA	MEENIYAN & STONY CREEK	MEEN	f
567504	CFA	MILFORD	MILF	f
567520	CFA	MIRBOO NORTH	MNTH	f
567568	CFA	MOE	MOEE	f
567952	CFA	NEERIM SOUTH	NSTH	f
567344	CFA	NERRENA	NERR	f
567600	CFA	NEWBOROUGH	NEWB	f
567968	CFA	NILMA NORTH	NITH	f
567984	CFA	NOOJEE	NOOJ	f
567376	CFA	POUND CREEK	PCRK	f
567616	CFA	TANJIL	TANJ	f
567632	CFA	THORPDALE	THDL	f
568016	CFA	TRIDA	TRID	f
568032	CFA	WARRAGUL	WARA	f
567808	CFA	WELSHPOOL	WELS	f
567680	CFA	WILLOWGROVE	WGRO	f
567696	CFA	YALLOURN NORTH	YALN	f
567824	CFA	YANAKIE	YKIE	f
568264	CFA	BOISDALE	BOIS	f
568392	CFA	BOOLARRA	BOOL	f
568280	CFA	BRIAGOLONG	BRIA	f
568856	CFA	CALLIGNEE	CNEE	f
569048	CFA	CARRAJUNG	CJNG	f
568408	CFA	CHURCHILL	CHUR	f
568744	CFA	CLYDEBANK	CBNK	f
568296	CFA	COONGULLA	COON	f
568088	CFA	COWWARR	COWW	f
568424	CFA	DRIFFIELD	DRIF	f
568104	CFA	GLENGARRY	GGRY	f
568120	CFA	GLENGARRY EAST	GGET	f
568136	CFA	GLENGARRY WEST	GGWE	f
568680	CFA	SEASPRAY	SEAS	f
568984	CFA	WILLUNG SOUTH	WSTH	f
569744	CFA	BUMBERRAH	BUMB	f
569328	CFA	HILLSIDE	HILL	f
569664	CFA	ORBOST	ORBO	f
570216	CFA	MT CAMEL	MCAM	f
570784	CFA	MENZIES CREEK	MENZ	f
571280	CFA	PANTON HILL	PANT	f
565120	CFA	BARRABOOL	BARR	f
565648	CFA	BARUNAH PLAINS NORTH	BARU	f
565248	CFA	BARWON HEADS	BARW	f
565792	CFA	BIRREGURRA	BIRR	f
571264	CFA	NORTH WARRANDYTE	WANT	f
568632	CFA	GOLDEN BEACH	GBCH	f
568440	CFA	HAZELWOOD NORTH	HWOD	f
568168	CFA	HEYFIELD	HEYF	f
569080	CFA	JACK RIVER	JACK	f
568184	CFA	LICOLA	LICO	f
568648	CFA	LOCH SPORT	LSPT	f
568664	CFA	LONGFORD	LFRD	f
568312	CFA	MAFFRA	MAFF	f
568888	CFA	MARYVALE	MVAL	f
568776	CFA	MEERLIEU	MEER	f
568456	CFA	MIRBOO EAST	MEST	f
568472	CFA	MORWELL	MORW	f
568792	CFA	MUNRO	MNRO	f
568552	CFA	NAMBROK	NAMB	f
568328	CFA	NEWRY	NEWR	f
568808	CFA	PERRY BRIDGE	PBRG	f
569096	CFA	PORT ALBERT	PRTA	f
568568	CFA	ROSEDALE	ROSR	f
568200	CFA	SEATON	SEAT	f
568696	CFA	STRADBROKE	STRD	f
568344	CFA	TINAMBA	TINA	f
568216	CFA	TOONGABBIE	TBIE	f
568904	CFA	TRARALGON	TRAR	f
568920	CFA	TRARALGON EAST	TRAE	f
568936	CFA	TRARALGON SOUTH	TRAS	f
568952	CFA	TRARALGON WEST	TRAW	f
568968	CFA	TYERS	TYER	f
568360	CFA	VALENCIA CREEK	VALE	f
568712	CFA	WILLUNG	WLNG	f
568232	CFA	WINNINDOO	WDOO	f
569112	CFA	WON WRON	WONW	f
569128	CFA	WOODSIDE	WSDE	f
569144	CFA	WORANGA	WAGA	f
568584	CFA	WURRUK	WRUK	f
569248	CFA	BAIRNSDALE	BDAL	f
569584	CFA	BEMM	BEMM	f
569504	CFA	BENAMBRA	BBRA	f
569408	CFA	BENDOC	BDOC	f
569264	CFA	BENGWORDEN	BWDN	f
569424	CFA	BONANG	BONG	f
569712	CFA	BRUTHEN	BRUT	f
569728	CFA	BUCHAN	BUCH	f
569600	CFA	CANN VALLEY	CVAL	f
569520	CFA	ENSAY	ENSA	f
569280	CFA	FERNBANK	FBNK	f
569296	CFA	FLAGGY CREEK	FLAG	f
569760	CFA	GELANTIPY	GELA	f
569312	CFA	GLENALADALE	GLDA	f
569440	CFA	GOONGERAH	GOON	f
569776	CFA	KALIMNA WEST	KALW	f
569792	CFA	LAKES ENTRANCE	LENT	f
569344	CFA	LINDENOW SOUTH	LIND	f
569616	CFA	MALLACOOTA	MALL	f
569632	CFA	MARLO	MARL	f
569808	CFA	METUNG	METU	f
569824	CFA	MOSSI - TAMBO	MTAM	f
569360	CFA	MOUNT TAYLOR	MTAY	f
569648	CFA	NEWMERELLA	NEWM	f
569536	CFA	OMEO	OMEO	f
569840	CFA	SARSFIELD	SARS	f
569552	CFA	SWIFT'S CREEK	SWCR	f
569856	CFA	TOORLOO	TLOO	f
569680	CFA	WAIREWA	WAIR	f
569928	CFA	ACHERON	ACHE	f
569944	CFA	ALEXANDRA	ADRA	f
570296	CFA	AVENEL	AVEN	f
570312	CFA	BROADFORD	BRFD	f
570328	CFA	CLONBINANE	CLON	f
570120	CFA	COSTERFIELD	CFLD	f
569976	CFA	EILDON	EILD	f
570136	CFA	GLENAROUA	GRUA	f
570504	CFA	GLENBURN	GLBU	f
570152	CFA	HEATHCOTE	HCOU	f
570344	CFA	HILLDENE	HILD	f
570184	CFA	KNOWSLEY	KNOW	f
569992	CFA	KORIELLA	KORI	f
570008	CFA	MARYSVILLE	MVIL	f
570200	CFA	MIA MIA	MIAM	f
570568	CFA	MURRINDINDI & WOODBOURNE	MUWD	f
570024	CFA	NARBETHONG	NARB	f
570232	CFA	NULLA VALE	NULA	f
570360	CFA	SEYMOUR	SEYM	f
570040	CFA	TAGGERTY	TAGG	f
570376	CFA	TALLAROOK	TALA	f
570056	CFA	THORNTON	THRN	f
570408	CFA	TRAWOOL	TWOL	f
570424	CFA	UPTON HILL	UPTO	f
570440	CFA	WANDONG	WANG	f
570072	CFA	WHANREGARWEN	WHAN	f
570088	CFA	YARCK	YARK	f
570616	CFA	YEA & LIMESTONE	YLIM	f
570752	CFA	KALORAMA & MT DANDENONG	KALO	f
570912	CFA	LAUNCHING PLACE	LAUN	f
570768	CFA	MACCLESFIELD	MACC	f
570928	CFA	MONBULK	MONB	f
570800	CFA	NARRE WARREN EAST	NAWE	f
571440	CFA	TOOLANGI	TOLA	f
571632	CFA	WARBURTON	WARB	f
571648	CFA	WESBURN-MILLGROVE	WBRN	f
